28.98214010644428,315.5163324371671,121.0644727033624,298.1294870697219
29.25664408638415,320.4123947459774,120.4815212577377,303.0980689704418
83.94295740790133,552.7175569071376,61.06669660945401,521.4011882453993
129.6138068533471,520.6920334626404,107.3349052994348,496.0169899427356
135.2027097978456,529.1726732836964,110.8664005023441,504.7840461335505
135.2027097978456,529.1726732836964,110.8664005023441,504.7840461335505
150.1323706861357,473.5804726216202,140.7773218843196,454.1961538078328
150.1323706861357,473.5804726216202,140.7773218843196,454.1961538078328
150.9026402445523,156.4793174024687,127.5233631390888,147.4081705129053
151.0995220907591,533.8928391185732,124.2395905939739,510.8313437761035
152.9029937668089,558.6748022221461,121.3585682382947,534.5767854695825
166.6839557423552,181.7046423324069,138.1316876275492,172.5264999897079
167.3964584117747,548.8511390834955,136.7016271869755,526.6313790300127
167.3964584117747,548.8511390834955,136.7016271869755,526.6313790300127
200.4197221204486,317.8473504083119,170.0793947841013,305.7893051416917
202.3553794973261,551.2892233703409,168.4199893793772,533.4240553946153
206.7208921005328,518.9294694325127,178.5977382367657,502.5775080475215
209.0737917947653,25.97363408101503,327.6517647325361,22.29412685475846
209.9420327552611,357.7921570816483,196.8540576599651,346.9991701785035
209.9420327552611,357.7921570816483,196.8540576599651,346.9991701785035
212.3578637264001,370.9910618957526,194.4572037149828,359.187061226799
232.9251166676811,534.4472866727937,200.2362359702109,520.343405401371
242.2101192720948,205.3203621827101,206.4003377943088,197.895571451055
242.8816223954487,503.8444265474291,217.8910533615022,492.0420383103269
256.4296894301617,17.20402490131628,376.5618058939795,13.1502177465404
259.9587914967251,539.0838199390901,225.0506351458075,528.2439172182617
261.6482180900386,555.4218420206247,224.2308726670365,544.7296216093562
263.561853734891,383.0659151965976,238.0776076216589,374.9634257042328
263.5322777969807,513.5250536525277,235.0698669387821,503.5631255415734
263.1264572581287,555.9023752151114,224.2308726670365,544.7296216093562
268.2408156953857,556.0891932114795,228.9922346795013,545.4893014441184
281.3709217197637,496.2871947928113,257.7803634288086,489.3018823842971
291.0417908922959,334.1420691353795,271.9063285234383,328.8851830598429
302.3425013503798,512.5606078281919,272.6400239430994,507.4802909417006
305.3161229916644,524.028189114446,271.82589952642,519.0921928194734
310.526287074093,442.5822259896034,304.9190474155582,440.1522440498151
311.1810988643488,436.0000234286862,307.4713524481605,433.4793292071244
314.1203076845636,508.7087637940659,285.2280772200235,505.1063152429265
314.6631228221104,519.1094070662552,283.0039980880281,514.9511389815824
314.6631228221104,519.1094070662552,283.0039980880281,514.9511389815824
320.7250998415249,220.0908550265298,283.3230639854619,215.419736708593
323.3702172479627,568.9357087931877,280.6478944853915,565.5209428748763
326.0090719637003,166.2801188980497,288.0841275031488,161.8605843801414
328.1826624415372,464.2656320607441,314.6764747435313,463.158654486275
332.5180713507293,494.0070103704057,309.1170267090768,492.6984046594423
339.4945079022817,524.6707911288627,305.1799641680254,523.6771645742668
339.3319888863819,540.978505846348,301.9457798609911,539.7448858068452
341.5766933950898,555.5406178237128,306.0172151169886,555.0771210735132
347.9575168949714,393.5197809754233,429.7057798171284,399.7051516052005
351.154373852256,541.091460897365,313.6228674206388,541.7316926174717
358.4425738138389,404.6645083531479,439.3316985686926,412.2328157515844
358.7618177859259,550.8614060154833,319.8111761952631,552.0608773739536
363.161194062193,608.9573336012396,413.1754240257405,619.680344806243
368.9880391713845,375.2731120156485,453.4133277563189,382.9690493867946
373.8277413102418,571.396644960312,329.5305301423243,574.3613640274737
377.9579062142021,571.5956181911139,333.2585653124109,574.7916278315934
35.14414132380959,285.7530162346743,129.9279977538105,270.1608656161081
145.4294455296252,489.7197602152363,131.0504900437393,468.9901109334714
155.4826196821285,494.0080439059934,138.5095833654228,474.0379335351975
158.4473651050503,463.0810809674789,151.3379042884988,444.5266431876709
159.7308797252889,542.6189898308716,130.5309614542805,520.0608646321487
169.3615061420328,498.2811472182369,150.081577337049,479.3062359067034
186.2792959012219,17.97620260830343,306.1983247430587,13.75251597857974
189.0038824553285,532.3366680314872,159.5964780082629,513.4896807545759
190.0299217692458,222.5292254960187,162.5522545217572,212.5357705631418
194.1762379909255,486.4554184245858,174.8814021166852,470.1885430806415
206.1101794587434,137.7545273980415,172.0660321290554,130.4409852396078
206.1101794587434,137.7545273980415,172.0660321290554,130.4409852396078
217.2276908375675,150.5249489277608,180.3712175660513,143.0329320809846
220.5652194275916,376.5594748928115,200.9507118969601,365.3342034122135
222.0180371397597,534.0304995089002,190.2298161897504,518.8430358869367
222.604488314274,359.255639124439,204.1031711963961,348.4577299126405
222.1601374856494,367.457953710135,204.5623566804514,356.4350336477432
236.4708432045271,48.24352455244992,355.4111450413857,44.36922529582199
236.4708432045271,48.24352455244992,355.4111450413857,44.36922529582199
243.033427233692,444.2712719552824,219.8571694842757,434.2285968418516
253.8885871104221,565.3511707193752,215.3887512857582,553.2538957987615
265.6231581487709,344.0332325304607,243.4178368557461,336.6666679149653
268.6023740968886,520.8016177684669,237.124276604749,511.4537245605453
281.9589507077927,567.0190467611474,240.7855553423742,557.8621363714884
287.9877130444999,335.8254911301667,267.7701538626814,330.2641213190679
290.1064376220175,262.3252880190698,260.427868581251,256.4533344773993
290.1064376220175,262.3252880190698,260.427868581251,256.4533344773993
294.6961422607389,135.7559644698422,256.6058705375679,130.4065652635072
295.806661649936,549.4760350280706,257.0454309908328,542.6449558810568
298.1735671750245,528.707501588934,263.6293806889306,522.5372389326446
301.2047222351442,549.3212483597134,262.192193387592,543.2559832675539
307.506867602945,435.4346715267745,303.9233337165767,432.7213581862204
320.5937746237194,470.9271556302984,305.5428279113004,469.1117445518753
322.7052607604094,114.9859841522055,297.9716588938397,110.5204120306487
322.7052607604094,114.9859841522055,297.9716588938397,110.5204120306487
327.8038695795299,539.074063892203,290.9581176488402,536.2898310599544
333.3571727089594,538.2442100617275,296.6984435330892,536.166090328632
333.3571727089594,538.2442100617275,296.6984435330892,536.166090328632
337.6825943972418,516.2564532013857,306.1011570177242,515.0609557267932
350.8112385719844,370.760562089451,435.2715932878595,376.5824157858521
354.6090829302954,550.6975255616312,314.0504474964156,551.0493514249123
14.77450568395426,320.0872232646873,105.9853493287696,301.7061824724658
94.74382357528906,543.639845421003,71.71061159322856,514.062211541576
150.915738359523,480.6657668451703,139.4589203519081,460.6785802306322
153.2697766934357,507.9420776425799,132.8515947919978,486.6240727964274
183.7224369796114,139.6550402362227,153.5628070676892,132.0112891071028
190.5723575071427,491.8481316766008,172.0741328989278,475.354165739878
203.1723826954587,178.9316244118455,169.5986427523472,170.9407052838028
211.8237781047215,545.9759711448623,177.8042465255061,529.2128080899644
211.8237781047215,545.9759711448623,177.8042465255061,529.2128080899644
227.3563950190536,546.5909740492827,192.4282013266374,531.6963708142263
227.3563950190536,546.5909740492827,192.4282013266374,531.6963708142263
268.7173537792857,341.1664329718392,247.2493870617791,333.7964281745186
268.7173537792857,341.1664329718392,247.2493870617791,333.7964281745186
295.942421041518,162.4351767922923,256.1719816646485,156.9939960391694
326.6887422061357,497.3315727506083,302.0362244559471,495.1021747455323
329.7198678518283,216.5665873728055,295.6398129587399,213.0614359560364
330.6734990592836,454.6690873785344,320.8385957838229,453.9271612604923
331.793451152706,438.4887063797523,327.4611496315595,438.032478587549
335.5609956021254,446.229529883046,328.1942452187697,446.0918672221512
336.4167835618683,396.9587916011059,417.6594530713028,402.1895694810397
345.5561838444485,370.6131211294048,429.8210882107411,376.3141864872321
354.5653985412526,395.3517379136979,436.2170653754276,402.1167925034084
357.3906656187538,192.5264863708512,328.4747995650587,189.6515298456864
374.0770467559895,401.4452145179211,455.2960778147094,409.8397149558192
381.9806316917894,335.2592988294487,464.9304033474335,342.3517800532029
13.01101374709492,317.3691547334755,102.9630941388607,299.2313576435338
30.23842318601624,282.1390552186187,127.0612576693249,266.5244371692807
29.93026142753613,306.4741604675817,121.838161022405,289.7494110483335
30.79666978765296,300.4894792745042,123.5132532688287,284.2280820522421
106.6098837595092,535.750809101954,83.12590736868513,507.8126306357156
152.5964442880806,471.5263189156937,143.0749299434042,452.0532278940185
152.5964442880806,471.5263189156937,143.0749299434042,452.0532278940185
184.2095705470733,512.9560718800215,159.4106958650035,494.6554838698157
199.0441587504352,548.5873782119428,165.146496296435,530.0899938673788
206.2512428370349,522.6431744513707,176.9425705032248,505.9459226515602
211.7067784694426,18.0441074133984,330.9809382408357,13.83803875570724
211.7067784694426,18.0441074133984,330.9809382408357,13.83803875570724
218.8557742287057,531.238956398583,187.8403162940518,516.2164403423391
223.4984692103013,380.1544914751859,203.1603042912169,368.9755291696413
238.5278170249538,513.7890868647919,210.29165243893,501.3194621606473
246.2109207370177,503.5290441594037,221.2712864212623,492.3184701427859
246.2109207370177,503.5290441594037,221.2712864212623,492.3184701427859
267.6780748547003,132.1838378408036,228.1263722726079,126.4153078537402
305.4001521949172,555.5211840796464,264.5684066730158,549.5508827851947
316.8765207884323,370.3276609467864,401.5347914102806,373.4551829438799
317.693392451343,252.7373214141905,294.2758154248813,249.0773743426424
322.3526472620491,518.7364072543347,290.2444977657501,515.6436534577624
323.2731031386636,443.4763258824481,317.0886429630386,442.4802743477089
323.8046269579389,437.4849477223794,319.8619223019791,436.0494324184684
325.5472786372778,263.5370154398747,302.2774786495405,260.6140946440817
329.6819268583013,461.4050676603107,317.4189318187146,460.3728871061821
330.5648732116337,541.7555623777736,293.3681325109379,539.0350633261099
333.6167412865924,527.4147004005076,297.9796688175622,525.3217387557123
335.913282441988,438.6622165601589,331.3037878021442,438.5839145412994
336.36753256191,523.7435523239816,302.4275322905146,522.2728826424018
342.1812159141042,542.3077306969305,304.5467207555335,541.4476613036071
347.3990496626991,389.9358874582276,429.3014156253793,395.9875351588468
364.9919176385083,331.3659119070887,448.2612073669407,337.2524999380967
380.0796784934971,345.9330639954696,461.7759153902808,352.8951064681074
467.8961492775696,541.4640119825226,381.532537331902,552.391760824594
14.85529164110806,359.4140521819616,98.24870433533493,338.8499415350984
14.85529164110806,359.4140521819616,98.24870433533493,338.8499415350984
112.5501822568017,535.5261109576644,88.9742378590081,508.3957131723641
117.4861388184873,535.9753081747308,93.50741392730689,509.087645336977
119.0974629727415,514.0562552793097,100.8336584765904,488.6132339903944
129.87532908181,517.5804713532253,107.6971169047733,493.3888212745945
